"de_temperature","de_radiation_direct_horizontal","de_radiation_diffuse_horizontal","timestamp","id","de_solar_generation_prediction"
"14","0","55","2024-03-16 15:20:00+00",14799,"1382.5120473449724"
"14","0","64","2024-03-16 15:25:00+00",14800,"1382.5120473449724"
"14","0","53","2024-03-16 15:30:00+00",14801,"1023.4818113968568"
"14","0","49","2024-03-16 15:35:00+00",14802,"1023.4818113968568"
"14","0","45","2024-03-16 15:40:00+00",14803,"793.8507957074589"
"14","0","28","2024-03-16 15:45:00+00",14804,"490.38968349252264"
"14","0","13","2024-03-16 15:50:00+00",14805,"233.81358510115933"
"14","0","22","2024-03-16 15:55:00+00",14806,"490.38968349252264"
"14","0","16","2024-03-16 16:00:00+00",14807,"233.81358510115933"
"14","0","4","2024-03-16 16:05:00+00",14808,"40.238073443760186"
"14","0","7","2024-03-16 16:10:00+00",14809,"155.20379504183984"
"14","0","4","2024-03-16 16:15:00+00",14810,"40.238073443760186"
"14","0","2","2024-03-16 16:20:00+00",14811,"19.940713235279873"
"13","0","1","2024-03-16 16:25:00+00",14812,"15.944526476257124"
"13","0","0","2024-03-16 16:30:00+00",14813,"0"
"13","0","0","2024-03-16 16:35:00+00",14814,"0"
"13","0","0","2024-03-16 16:40:00+00",14815,"0"
"13","0","0","2024-03-16 16:45:00+00",14816,"0"
"13","0","0","2024-03-16 16:50:00+00",14817,"0"
"13","0","0","2024-03-16 16:55:00+00",14818,"0"
"13","0","0","2024-03-16 17:00:00+00",14819,"0"
"13","0","0","2024-03-16 17:05:00+00",14820,"0"
"13","0","0","2024-03-16 17:10:00+00",14821,"0"
"13","0","0","2024-03-16 17:15:00+00",14822,"0"
"13","0","0","2024-03-16 17:20:00+00",14823,"0"
"13","0","0","2024-03-16 17:25:00+00",14824,"0"
"13","0","0","2024-03-16 17:30:00+00",14825,"0"
"13","0","0","2024-03-16 17:35:00+00",14826,"0"
"13","0","0","2024-03-16 17:40:00+00",14827,"0"
"13","0","0","2024-03-16 17:45:00+00",14828,"0"
"13","0","0","2024-03-16 17:50:00+00",14829,"0"
"13","0","0","2024-03-16 17:55:00+00",14830,"0"
"13","0","0","2024-03-16 18:00:00+00",14831,"0"
"13","0","0","2024-03-16 18:05:00+00",14832,"0"
"13","0","0","2024-03-16 18:10:00+00",14833,"0"
"13","0","0","2024-03-16 18:15:00+00",14834,"0"
"13","0","0","2024-03-16 18:20:00+00",14835,"0"
"13","0","0","2024-03-16 18:25:00+00",14836,"0"
"13","0","0","2024-03-16 18:30:00+00",14837,"0"
"13","0","0","2024-03-16 18:35:00+00",14838,"0"
"13","0","0","2024-03-16 18:40:00+00",14839,"0"
"13","0","0","2024-03-16 18:45:00+00",14840,"0"
"13","0","0","2024-03-16 18:50:00+00",14841,"0"
"13","0","0","2024-03-16 18:55:00+00",14842,"0"
"13","0","0","2024-03-16 19:00:00+00",14843,"0"
"13","0","0","2024-03-16 19:05:00+00",14844,"0"
"12","0","0","2024-03-16 19:10:00+00",14845,"0"
"12","0","0","2024-03-16 19:15:00+00",14846,"0"
"12","0","0","2024-03-16 19:20:00+00",14847,"0"
"12","0","0","2024-03-16 19:25:00+00",14848,"0"
"12","0","0","2024-03-16 19:30:00+00",14849,"0"
"12","0","0","2024-03-16 19:35:00+00",14850,"0"
"12","0","0","2024-03-16 19:40:00+00",14851,"0"
"12","0","0","2024-03-16 19:45:00+00",14852,"0"
"12","0","0","2024-03-16 19:50:00+00",14853,"0"
"12","0","0","2024-03-16 19:55:00+00",14854,"0"
"12","0","0","2024-03-16 20:00:00+00",14855,"0"
"12","0","0","2024-03-16 20:05:00+00",14856,"0"
"12","0","0","2024-03-16 20:10:00+00",14857,"0"
"12","0","0","2024-03-16 20:15:00+00",14858,"0"
"12","0","0","2024-03-16 20:20:00+00",14859,"0"
"12","0","0","2024-03-16 20:25:00+00",14860,"0"
"12","0","0","2024-03-16 20:30:00+00",14861,"0"
"12","0","0","2024-03-16 20:35:00+00",14862,"0"
"12","0","0","2024-03-16 20:40:00+00",14863,"0"
"12","0","0","2024-03-16 20:45:00+00",14864,"0"
"12","0","0","2024-03-16 20:50:00+00",14865,"0"
"12","0","0","2024-03-16 20:55:00+00",14866,"0"
"12","0","0","2024-03-16 21:00:00+00",14867,"0"
"12","0","0","2024-03-16 21:05:00+00",14868,"0"
"12","0","0","2024-03-16 21:10:00+00",14869,"0"
"12","0","0","2024-03-16 21:15:00+00",14870,"0"
"12","0","0","2024-03-16 21:20:00+00",14871,"0"
"11","0","0","2024-03-16 21:25:00+00",14872,"0"
"11","0","0","2024-03-16 21:30:00+00",14873,"0"
"11","0","0","2024-03-16 21:35:00+00",14874,"0"
"11","0","0","2024-03-16 21:40:00+00",14875,"0"
"11","0","0","2024-03-16 21:45:00+00",14876,"0"
"11","0","0","2024-03-16 21:50:00+00",14877,"0"
"11","0","0","2024-03-16 21:55:00+00",14878,"0"
"11","0","0","2024-03-16 22:00:00+00",14879,"0"
"11","0","0","2024-03-16 22:05:00+00",14880,"0"
"11","0","0","2024-03-16 22:10:00+00",14881,"0"
"11","0","0","2024-03-16 22:15:00+00",14882,"0"
"11","0","0","2024-03-16 22:20:00+00",14883,"0"
"11","0","0","2024-03-16 22:25:00+00",14884,"0"
"11","0","0","2024-03-16 22:30:00+00",14885,"0"
"11","0","0","2024-03-16 22:35:00+00",14886,"0"
"11","0","0","2024-03-16 22:40:00+00",14887,"0"
"11","0","0","2024-03-16 22:45:00+00",14888,"0"
"11","0","0","2024-03-16 22:50:00+00",14889,"0"
"11","0","0","2024-03-16 22:55:00+00",14890,"0"
"10","0","0","2024-03-16 23:00:00+00",14891,"0"
"10","0","0","2024-03-16 23:05:00+00",14892,"0"
"10","0","0","2024-03-16 23:10:00+00",14893,"0"
"10","0","0","2024-03-16 23:15:00+00",14894,"0"
"10","0","0","2024-03-16 23:20:00+00",14895,"0"
"10","0","0","2024-03-16 23:25:00+00",14896,"0"
"10","0","0","2024-03-16 23:30:00+00",14897,"0"
"10","0","0","2024-03-16 23:35:00+00",14898,"0"
"10","0","0","2024-03-16 23:40:00+00",14899,"0"
"10","0","0","2024-03-16 23:45:00+00",14900,"0"
"10","0","0","2024-03-16 23:50:00+00",14901,"0"
"10","0","0","2024-03-16 23:55:00+00",14902,"0"
"10","0","0","2024-03-17 00:00:00+00",14903,"0"
"10","0","0","2024-03-17 00:05:00+00",14904,"0"
"10","0","0","2024-03-17 00:10:00+00",14905,"0"
"10","0","0","2024-03-17 00:15:00+00",14906,"0"
"10","0","0","2024-03-17 00:20:00+00",14907,"0"
"10","0","0","2024-03-17 00:25:00+00",14908,"0"
"10","0","0","2024-03-17 00:30:00+00",14909,"0"
"10","0","0","2024-03-17 00:35:00+00",14910,"0"
"9","0","0","2024-03-17 00:40:00+00",14911,"0"
"9","0","0","2024-03-17 00:45:00+00",14912,"0"
"9","0","0","2024-03-17 00:50:00+00",14913,"0"
"9","0","0","2024-03-17 00:55:00+00",14914,"0"
"9","0","0","2024-03-17 01:00:00+00",14915,"0"
"9","0","0","2024-03-17 01:05:00+00",14916,"0"
"9","0","0","2024-03-17 01:10:00+00",14917,"0"
"9","0","0","2024-03-17 01:15:00+00",14918,"0"
"9","0","0","2024-03-17 01:20:00+00",14919,"0"
"9","0","0","2024-03-17 01:25:00+00",14920,"0"
"9","0","0","2024-03-17 01:30:00+00",14921,"0"
"9","0","0","2024-03-17 01:35:00+00",14922,"0"
"9","0","0","2024-03-17 01:40:00+00",14923,"0"
"9","0","0","2024-03-17 01:45:00+00",14924,"0"
"9","0","0","2024-03-17 01:50:00+00",14925,"0"
"9","0","0","2024-03-17 01:55:00+00",14926,"0"
"9","0","0","2024-03-17 02:00:00+00",14927,"0"
"9","0","0","2024-03-17 02:05:00+00",14928,"0"
"9","0","0","2024-03-17 02:10:00+00",14929,"0"
"9","0","0","2024-03-17 02:15:00+00",14930,"0"
"9","0","0","2024-03-17 02:20:00+00",14931,"0"
"9","0","0","2024-03-17 02:25:00+00",14932,"0"
"9","0","0","2024-03-17 02:30:00+00",14933,"0"
"8","0","0","2024-03-17 02:35:00+00",14934,"0"
"8","0","0","2024-03-17 02:40:00+00",14935,"0"
"8","0","0","2024-03-17 02:45:00+00",14936,"0"
"8","0","0","2024-03-17 02:50:00+00",14937,"0"
"8","0","0","2024-03-17 02:55:00+00",14938,"0"
"8","0","0","2024-03-17 03:00:00+00",14939,"0"
"8","0","0","2024-03-17 03:05:00+00",14940,"0"
"8","0","0","2024-03-17 03:10:00+00",14941,"0"
"8","0","0","2024-03-17 03:15:00+00",14942,"0"
"8","0","0","2024-03-17 03:20:00+00",14943,"0"
"8","0","0","2024-03-17 03:25:00+00",14944,"0"
"8","0","0","2024-03-17 03:30:00+00",14945,"0"
"8","0","0","2024-03-17 03:35:00+00",14946,"0"
"8","0","0","2024-03-17 03:40:00+00",14947,"0"
"8","0","0","2024-03-17 03:45:00+00",14948,"0"
"8","0","0","2024-03-17 03:50:00+00",14949,"0"
"8","0","0","2024-03-17 03:55:00+00",14950,"0"
"8","0","0","2024-03-17 04:00:00+00",14951,"0"
"8","0","0","2024-03-17 04:05:00+00",14952,"0"
"8","0","0","2024-03-17 04:10:00+00",14953,"0"
"8","0","0","2024-03-17 04:15:00+00",14954,"0"
"8","0","0","2024-03-17 04:20:00+00",14955,"0"
"8","0","0","2024-03-17 04:25:00+00",14956,"0"
"8","0","0","2024-03-17 04:30:00+00",14957,"0"
"8","0","0","2024-03-17 04:35:00+00",14958,"0"
"8","0","0","2024-03-17 04:40:00+00",14959,"0"
"8","0","0","2024-03-17 04:45:00+00",14960,"0"
"8","0","0","2024-03-17 04:50:00+00",14961,"0"
"8","0","0","2024-03-17 04:55:00+00",14962,"0"
"8","0","0","2024-03-17 05:00:00+00",14963,"0"
"8","0","0","2024-03-17 05:05:00+00",14964,"0"
"8","0","0","2024-03-17 05:10:00+00",14965,"0"
"8","0","0","2024-03-17 05:15:00+00",14966,"0"
"8","0","0","2024-03-17 05:20:00+00",14967,"0"
"8","0","0","2024-03-17 05:25:00+00",14968,"0"
"8","0","0","2024-03-17 05:30:00+00",14969,"0"
"8","0","0","2024-03-17 05:35:00+00",14970,"0"
"8","0","0","2024-03-17 05:40:00+00",14971,"0"
"8","0","0","2024-03-17 05:45:00+00",14972,"0"
"8","0","0","2024-03-17 05:50:00+00",14973,"0"
"8","0","0","2024-03-17 05:55:00+00",14974,"0"
"8","0","0","2024-03-17 06:00:00+00",14975,"0"
"8","0","0","2024-03-17 06:05:00+00",14976,"0"
"8","0","0","2024-03-17 06:10:00+00",14977,"0"
"8","0","0","2024-03-17 06:15:00+00",14978,"0"
"8","0","0","2024-03-17 06:20:00+00",14979,"0"
"8","0","0","2024-03-17 06:25:00+00",14980,"0"
"8","0","0","2024-03-17 06:30:00+00",14981,"0"
"8","0","0","2024-03-17 06:35:00+00",14982,"0"
"8","0","1","2024-03-17 06:40:00+00",14983,"77.32906012567673"
"8","0","4","2024-03-17 06:45:00+00",14984,"114.55594293412742"
"8","0","8","2024-03-17 06:50:00+00",14985,"311.1295257492038"
"8","0","12","2024-03-17 06:55:00+00",14986,"389.7393158085224"
"8","0","16","2024-03-17 07:00:00+00",14987,"389.7393158085224"
"8","0","21","2024-03-17 07:05:00+00",14988,"389.7393158085224"
"8","0","26","2024-03-17 07:10:00+00",14989,"825.2465023040404"
"8","0","25","2024-03-17 07:15:00+00",14990,"825.2465023040404"
"8","0","29","2024-03-17 07:20:00+00",14991,"825.2465023040404"
"8","0","30","2024-03-17 07:25:00+00",14992,"825.2465023040404"
"8","0","28","2024-03-17 07:30:00+00",14993,"825.2465023040404"
"8","0","44","2024-03-17 07:35:00+00",14994,"1147.7229077594075"
"8","0","40","2024-03-17 07:40:00+00",14995,"1147.7229077594075"
"8","0","40","2024-03-17 07:45:00+00",14996,"1147.7229077594075"
"8","0","72","2024-03-17 07:50:00+00",14997,"2232.519399610793"
"8","0","70","2024-03-17 07:55:00+00",14998,"2232.519399610793"
"9","0","70","2024-03-17 08:00:00+00",14999,"2223.9461639470546"
"9","0","69","2024-03-17 08:05:00+00",15000,"2223.9461639470546"
"9","0","76","2024-03-17 08:10:00+00",15001,"2475.643590853211"
"9","1","125","2024-03-17 08:15:00+00",15002,"4000.8440289666637"
"9","0","124","2024-03-17 08:20:00+00",15003,"3980.4711203203283"
"9","0","83","2024-03-17 08:25:00+00",15004,"2596.613533469591"
"9","0","81","2024-03-17 08:30:00+00",15005,"2596.613533469591"
"9","0","95","2024-03-17 08:35:00+00",15006,"3276.19920097711"
"9","0","79","2024-03-17 08:40:00+00",15007,"2475.643590853211"
"9","0","83","2024-03-17 08:45:00+00",15008,"2596.613533469591"
"9","0","92","2024-03-17 08:50:00+00",15009,"3015.2755503482813"
"9","0","78","2024-03-17 08:55:00+00",15010,"2475.643590853211"
"9","0","77","2024-03-17 09:00:00+00",15011,"2475.643590853211"
"9","0","83","2024-03-17 09:05:00+00",15012,"2596.613533469591"
"9","0","83","2024-03-17 09:10:00+00",15013,"2596.613533469591"
"9","0","81","2024-03-17 09:15:00+00",15014,"2596.613533469591"
"9","0","75","2024-03-17 09:20:00+00",15015,"2475.643590853211"
"9","0","45","2024-03-17 09:25:00+00",15016,"1139.1496720956711"
"9","0","32","2024-03-17 09:30:00+00",15017,"816.6732666403022"
"9","0","29","2024-03-17 09:35:00+00",15018,"816.6732666403022"
"9","0","32","2024-03-17 09:40:00+00",15019,"816.6732666403022"
"9","0","48","2024-03-17 09:45:00+00",15020,"1368.780687785068"
"9","0","99","2024-03-17 09:50:00+00",15021,"3276.19920097711"
"9","0","102","2024-03-17 09:55:00+00",15022,"3525.853201096084"
"9","0","94","2024-03-17 10:00:00+00",15023,"3276.19920097711"
"9","0","79","2024-03-17 10:05:00+00",15024,"2475.643590853211"
"9","0","68","2024-03-17 10:10:00+00",15025,"2223.9461639470546"
"9","0","73","2024-03-17 10:15:00+00",15026,"2475.643590853211"
"9","0","116","2024-03-17 10:20:00+00",15027,"3806.126883035444"
"10","0","162","2024-03-17 10:25:00+00",15028,"5403.9950330845295"
"10","0","195","2024-03-17 10:30:00+00",15029,"5585.747995636893"
"10","0","166","2024-03-17 10:35:00+00",15030,"5403.9950330845295"
"10","0","111","2024-03-17 10:40:00+00",15031,"3548.676567577336"
"10","0","101","2024-03-17 10:45:00+00",15032,"3460.6919242113945"
"10","0","80","2024-03-17 10:50:00+00",15033,"2518.4532196829505"
"10","0","54","2024-03-17 10:55:00+00",15034,"1279.0065411828755"
"10","0","51","2024-03-17 11:00:00+00",15035,"1279.0065411828755"
"10","0","36","2024-03-17 11:05:00+00",15036,"1049.3755254934758"
"10","0","42","2024-03-17 11:10:00+00",15037,"1049.3755254934758"
"10","0","42","2024-03-17 11:15:00+00",15038,"1049.3755254934758"
"10","0","36","2024-03-17 11:20:00+00",15039,"1049.3755254934758"
"10","0","72","2024-03-17 11:25:00+00",15040,"2145.785850160417"
"10","0","137","2024-03-17 11:30:00+00",15041,"4309.509775541386"
"10","0","225","2024-03-17 11:35:00+00",15042,"7158.781001922491"
"10","0","251","2024-03-17 11:40:00+00",15043,"7437.835244702186"
"10","4","267","2024-03-17 11:45:00+00",15044,"7831.248461976963"
"10","57","247","2024-03-17 11:50:00+00",15045,"8042.0870025994"
"10","4","266","2024-03-17 11:55:00+00",15046,"7831.248461976963"
"10","0","157","2024-03-17 12:00:00+00",15047,"4662.4285779820875"
"10","0","135","2024-03-17 12:05:00+00",15048,"4309.509775541386"
"10","0","95","2024-03-17 12:10:00+00",15049,"3211.0379240924194"
"10","0","77","2024-03-17 12:15:00+00",15050,"2397.4832770665726"
"10","0","87","2024-03-17 12:20:00+00",15051,"2950.1142734635914"
"10","0","108","2024-03-17 12:25:00+00",15052,"3548.676567577336"
"10","0","232","2024-03-17 12:30:00+00",15053,"7437.835244702186"
"10","218","152","2024-03-17 12:35:00+00",15054,"12748.940904162115"
"10","341","75","2024-03-17 12:40:00+00",15055,"15769.918436709262"
"10","337","75","2024-03-17 12:45:00+00",15056,"15769.918436709262"
"10","332","75","2024-03-17 12:50:00+00",15057,"15769.918436709262"
"10","328","74","2024-03-17 12:55:00+00",15058,"15769.918436709262"
"10","322","74","2024-03-17 13:00:00+00",15059,"15769.918436709262"
"10","316","74","2024-03-17 13:05:00+00",15060,"15769.918436709262"
"10","208","135","2024-03-17 13:10:00+00",15061,"10571.115342051104"
"10","47","214","2024-03-17 13:15:00+00",15062,"7650.915574399134"
"11","78","196","2024-03-17 13:20:00+00",15063,"7557.640835322167"
"11","0","214","2024-03-17 13:25:00+00",15064,"7637.459995563129"
"11","0","204","2024-03-17 13:30:00+00",15065,"6105.480534771027"
"11","1","215","2024-03-17 13:35:00+00",15066,"7654.892557851588"
"11","32","199","2024-03-17 13:40:00+00",15067,"6492.469559027362"
"11","36","193","2024-03-17 13:45:00+00",15068,"6282.182290062403"
"11","19","195","2024-03-17 13:50:00+00",15069,"6201.109622530885"
"11","23","188","2024-03-17 13:55:00+00",15070,"6201.109622530885"
"11","3","190","2024-03-17 14:00:00+00",15071,"5693.216035426172"
"11","44","169","2024-03-17 14:05:00+00",15072,"6152.2904191592515"
"11","67","153","2024-03-17 14:10:00+00",15073,"5850.494505183742"
"11","12","171","2024-03-17 14:15:00+00",15074,"5461.904335959116"
"11","26","160","2024-03-17 14:20:00+00",15075,"4762.244031874985"
"11","0","123","2024-03-17 14:25:00+00",15076,"3988.8561896696397"
"11","0","120","2024-03-17 14:30:00+00",15077,"3988.8561896696397"
"11","0","117","2024-03-17 14:35:00+00",15078,"3632.5711366097034"
"11","0","143","2024-03-17 14:40:00+00",15079,"4779.96561265884"
"11","0","122","2024-03-17 14:45:00+00",15080,"3988.8561896696397"
"11","0","90","2024-03-17 14:50:00+00",15081,"2929.0506788790717"
"11","0","72","2024-03-17 14:55:00+00",15082,"2015.449017192689"
"11","0","98","2024-03-17 15:00:00+00",15083,"3142.9520967720873"
"11","0","83","2024-03-17 15:05:00+00",15084,"2388.1163867152236"
"11","0","95","2024-03-17 15:10:00+00",15085,"3142.9520967720873"
"11","7","98","2024-03-17 15:15:00+00",15086,"2959.201806832607"
"10","0","84","2024-03-17 15:20:00+00",15087,"2518.4532196829505"
"10","0","73","2024-03-17 15:25:00+00",15088,"2397.4832770665726"
"10","0","68","2024-03-17 15:30:00+00",15089,"2145.785850160417"
"10","0","59","2024-03-17 15:35:00+00",15090,"1615.020624194185"
"10","0","59","2024-03-17 15:40:00+00",15091,"1615.020624194185"
"10","0","55","2024-03-17 15:45:00+00",15092,"1615.020624194185"
"10","0","45","2024-03-17 15:50:00+00",15093,"1049.3755254934758"
"10","0","40","2024-03-17 15:55:00+00",15094,"1049.3755254934758"
"10","0","33","2024-03-17 16:00:00+00",15095,"745.9144132785395"
"10","0","25","2024-03-17 16:05:00+00",15096,"745.9144132785395"
"10","0","20","2024-03-17 16:10:00+00",15097,"334.53910141511733"
"10","0","15","2024-03-17 16:15:00+00",15098,"334.53910141511733"
"10","0","9","2024-03-17 16:20:00+00",15099,"255.92931135579784"
"10","0","5","2024-03-17 16:25:00+00",15100,"75.96685702845662"
"10","0","1","2024-03-17 16:30:00+00",15101,"40.45453242897838"
"10","0","0","2024-03-17 16:35:00+00",15102,"0"
"10","0","0","2024-03-17 16:40:00+00",15103,"0"
"10","0","0","2024-03-17 16:45:00+00",15104,"0"
"9","0","0","2024-03-17 16:50:00+00",15105,"0"
"9","0","0","2024-03-17 16:55:00+00",15106,"0"
"9","0","0","2024-03-17 17:00:00+00",15107,"0"
"9","0","0","2024-03-17 17:05:00+00",15108,"0"
"9","0","0","2024-03-17 17:10:00+00",15109,"0"
"9","0","0","2024-03-17 17:15:00+00",15110,"0"
"9","0","0","2024-03-17 17:20:00+00",15111,"0"
"9","0","0","2024-03-17 17:25:00+00",15112,"0"
"9","0","0","2024-03-17 17:30:00+00",15113,"0"
"9","0","0","2024-03-17 17:35:00+00",15114,"0"
"9","0","0","2024-03-17 17:40:00+00",15115,"0"
"9","0","0","2024-03-17 17:45:00+00",15116,"0"
"9","0","0","2024-03-17 17:50:00+00",15117,"0"
"9","0","0","2024-03-17 17:55:00+00",15118,"0"
"9","0","0","2024-03-17 18:00:00+00",15119,"0"
"9","0","0","2024-03-17 18:05:00+00",15120,"0"
"9","0","0","2024-03-17 18:10:00+00",15121,"0"
"9","0","0","2024-03-17 18:15:00+00",15122,"0"
"8","0","0","2024-03-17 18:20:00+00",15123,"0"
"8","0","0","2024-03-17 18:25:00+00",15124,"0"
"8","0","0","2024-03-17 18:30:00+00",15125,"0"
"8","0","0","2024-03-17 18:35:00+00",15126,"0"
"8","0","0","2024-03-17 18:40:00+00",15127,"0"
"8","0","0","2024-03-17 18:45:00+00",15128,"0"
"8","0","0","2024-03-17 18:50:00+00",15129,"0"
"8","0","0","2024-03-17 18:55:00+00",15130,"0"
"8","0","0","2024-03-17 19:00:00+00",15131,"0"
"8","0","0","2024-03-17 19:05:00+00",15132,"0"
"8","0","0","2024-03-17 19:10:00+00",15133,"0"
"8","0","0","2024-03-17 19:15:00+00",15134,"0"
"8","0","0","2024-03-17 19:20:00+00",15135,"0"
"7","0","0","2024-03-17 19:25:00+00",15136,"0"
"7","0","0","2024-03-17 19:30:00+00",15137,"0"
"7","0","0","2024-03-17 19:35:00+00",15138,"0"
"7","0","0","2024-03-17 19:40:00+00",15139,"0"
"7","0","0","2024-03-17 19:45:00+00",15140,"0"
"7","0","0","2024-03-17 19:50:00+00",15141,"0"
"7","0","0","2024-03-17 19:55:00+00",15142,"0"
"7","0","0","2024-03-17 20:00:00+00",15143,"0"
"7","0","0","2024-03-17 20:05:00+00",15144,"0"
"7","0","0","2024-03-17 20:10:00+00",15145,"0"
"7","0","0","2024-03-17 20:15:00+00",15146,"0"
"7","0","0","2024-03-17 20:20:00+00",15147,"0"
"7","0","0","2024-03-17 20:25:00+00",15148,"0"
"7","0","0","2024-03-17 20:30:00+00",15149,"0"
"7","0","0","2024-03-17 20:35:00+00",15150,"0"
"7","0","0","2024-03-17 20:40:00+00",15151,"0"
"7","0","0","2024-03-17 20:45:00+00",15152,"0"
"7","0","0","2024-03-17 20:50:00+00",15153,"0"
"7","0","0","2024-03-17 20:55:00+00",15154,"0"
"7","0","0","2024-03-17 21:00:00+00",15155,"0"
"7","0","0","2024-03-17 21:05:00+00",15156,"0"
"7","0","0","2024-03-17 21:10:00+00",15157,"0"
"7","0","0","2024-03-17 21:15:00+00",15158,"0"
"7","0","0","2024-03-17 21:20:00+00",15159,"0"
"7","0","0","2024-03-17 21:25:00+00",15160,"0"
"7","0","0","2024-03-17 21:30:00+00",15161,"0"
"7","0","0","2024-03-17 21:35:00+00",15162,"0"
"7","0","0","2024-03-17 21:40:00+00",15163,"0"
"7","0","0","2024-03-17 21:45:00+00",15164,"0"
"6","0","0","2024-03-17 21:50:00+00",15165,"0"
"6","0","0","2024-03-17 21:55:00+00",15166,"0"
"6","0","0","2024-03-17 22:00:00+00",15167,"0"
"6","0","0","2024-03-17 22:05:00+00",15168,"0"
"6","0","0","2024-03-17 22:10:00+00",15169,"0"
"6","0","0","2024-03-17 22:15:00+00",15170,"0"
"6","0","0","2024-03-17 22:20:00+00",15171,"0"
"6","0","0","2024-03-17 22:25:00+00",15172,"0"
"6","0","0","2024-03-17 22:30:00+00",15173,"0"
"6","0","0","2024-03-17 22:35:00+00",15174,"0"
"6","0","0","2024-03-17 22:40:00+00",15175,"0"
"6","0","0","2024-03-17 22:45:00+00",15176,"0"
"6","0","0","2024-03-17 22:50:00+00",15177,"0"
"6","0","0","2024-03-17 22:55:00+00",15178,"0"
"6","0","0","2024-03-17 23:00:00+00",15179,"0"
"6","0","0","2024-03-17 23:05:00+00",15180,"0"
"6","0","0","2024-03-17 23:10:00+00",15181,"0"
"6","0","0","2024-03-17 23:15:00+00",15182,"0"
"6","0","0","2024-03-17 23:20:00+00",15183,"0"
"6","0","0","2024-03-17 23:25:00+00",15184,"0"
"6","0","0","2024-03-17 23:30:00+00",15185,"0"
"6","0","0","2024-03-17 23:35:00+00",15186,"0"
"6","0","0","2024-03-17 23:40:00+00",15187,"0"
"6","0","0","2024-03-17 23:45:00+00",15188,"0"
"6","0","0","2024-03-17 23:50:00+00",15189,"0"
"6","0","0","2024-03-17 23:55:00+00",15190,"0"
"6","0","0","2024-03-18 00:00:00+00",15191,"0"
"6","0","0","2024-03-18 00:05:00+00",15192,"0"
"6","0","0","2024-03-18 00:10:00+00",15193,"0"
"6","0","0","2024-03-18 00:15:00+00",15194,"0"
"6","0","0","2024-03-18 00:20:00+00",15195,"0"
"6","0","0","2024-03-18 00:25:00+00",15196,"0"
"6","0","0","2024-03-18 00:30:00+00",15197,"0"
"6","0","0","2024-03-18 00:35:00+00",15198,"0"
"6","0","0","2024-03-18 00:40:00+00",15199,"0"
"6","0","0","2024-03-18 00:45:00+00",15200,"0"
"6","0","0","2024-03-18 00:50:00+00",15201,"0"
"6","0","0","2024-03-18 00:55:00+00",15202,"0"
"6","0","0","2024-03-18 01:00:00+00",15203,"0"
"6","0","0","2024-03-18 01:05:00+00",15204,"0"
"6","0","0","2024-03-18 01:10:00+00",15205,"0"
"6","0","0","2024-03-18 01:15:00+00",15206,"0"
"6","0","0","2024-03-18 01:20:00+00",15207,"0"
"6","0","0","2024-03-18 01:25:00+00",15208,"0"
"6","0","0","2024-03-18 01:30:00+00",15209,"0"
"6","0","0","2024-03-18 01:35:00+00",15210,"0"
"6","0","0","2024-03-18 01:40:00+00",15211,"0"
"6","0","0","2024-03-18 01:45:00+00",15212,"0"
"6","0","0","2024-03-18 01:50:00+00",15213,"0"
"6","0","0","2024-03-18 01:55:00+00",15214,"0"
"6","0","0","2024-03-18 02:00:00+00",15215,"0"
"6","0","0","2024-03-18 02:05:00+00",15216,"0"
"6","0","0","2024-03-18 02:10:00+00",15217,"0"
"6","0","0","2024-03-18 02:15:00+00",15218,"0"
"6","0","0","2024-03-18 02:20:00+00",15219,"0"
"6","0","0","2024-03-18 02:25:00+00",15220,"0"
"6","0","0","2024-03-18 02:30:00+00",15221,"0"
"6","0","0","2024-03-18 02:35:00+00",15222,"0"
"5","0","0","2024-03-18 02:40:00+00",15223,"0"
"5","0","0","2024-03-18 02:45:00+00",15224,"0"
"5","0","0","2024-03-18 02:50:00+00",15225,"0"
"5","0","0","2024-03-18 02:55:00+00",15226,"0"
"5","0","0","2024-03-18 03:00:00+00",15227,"0"
"5","0","0","2024-03-18 03:05:00+00",15228,"0"
"5","0","0","2024-03-18 03:10:00+00",15229,"0"
"5","0","0","2024-03-18 03:15:00+00",15230,"0"
"5","0","0","2024-03-18 03:20:00+00",15231,"0"
"5","0","0","2024-03-18 03:25:00+00",15232,"0"
"5","0","0","2024-03-18 03:30:00+00",15233,"0"
"5","0","0","2024-03-18 03:35:00+00",15234,"0"
"5","0","0","2024-03-18 03:40:00+00",15235,"0"
"5","0","0","2024-03-18 03:45:00+00",15236,"0"
"5","0","0","2024-03-18 03:50:00+00",15237,"0"
"5","0","0","2024-03-18 03:55:00+00",15238,"0"
"4","0","0","2024-03-18 04:00:00+00",15239,"0"
"4","0","0","2024-03-18 04:05:00+00",15240,"0"
"4","0","0","2024-03-18 04:10:00+00",15241,"0"
"4","0","0","2024-03-18 04:15:00+00",15242,"0"
"4","0","0","2024-03-18 04:20:00+00",15243,"0"
"4","0","0","2024-03-18 04:25:00+00",15244,"0"
"4","0","0","2024-03-18 04:30:00+00",15245,"0"
"4","0","0","2024-03-18 04:35:00+00",15246,"0"
"4","0","0","2024-03-18 04:40:00+00",15247,"0"
"4","0","0","2024-03-18 04:45:00+00",15248,"0"
"4","0","0","2024-03-18 04:50:00+00",15249,"0"
